Locus_tag	OperonID	Description
MSMEG_2259	operon_1024	NC_008596.1|gene2258|MSMEG_2259
MSMEG_2260	operon_1025	NC_008596.1|gene2259|MSMEG_2260
MSMEG_2261	operon_1026	NC_008596.1|gene2260|MSMEG_2261
MSMEG_2262	operon_1026	NC_008596.1|gene2261|MSMEG_2262|hybA
MSMEG_2263	operon_1026	NC_008596.1|gene2262|MSMEG_2263|hybC
MSMEG_2264	operon_1026	NC_008596.1|gene2263|MSMEG_2264
MSMEG_2266	operon_1026	NC_008596.1|gene2264|MSMEG_2266
MSMEG_2265	operon_1027	NC_008596.1|gene2265|MSMEG_2265
MSMEG_2267	operon_1028	NC_008596.1|gene2266|MSMEG_2267
MSMEG_2268	operon_1028	NC_008596.1|gene2267|MSMEG_2268
MSMEG_2269	operon_1028	NC_008596.1|gene2268|MSMEG_2269
MSMEG_2270	operon_1028	NC_008596.1|gene2269|MSMEG_2270
MSMEG_2271	operon_1029	NC_008596.1|gene2270|MSMEG_2271|hypB
MSMEG_2272	operon_1029	NC_008596.1|gene2271|MSMEG_2272|hypA
MSMEG_2273	operon_1030	NC_008596.1|gene2272|MSMEG_2273|hypF
MSMEG_2274	operon_1030	NC_008596.1|gene2273|MSMEG_2274|hypC
MSMEG_2275	operon_1030	NC_008596.1|gene2274|MSMEG_2275|hypD
MSMEG_2276	operon_1030	NC_008596.1|gene2275|MSMEG_2276|hypE
MSMEG_2277	operon_1031	NC_008596.1|gene2276|MSMEG_2277|ligB
MSMEG_2278	operon_1031	NC_008596.1|gene2277|MSMEG_2278
MSMEG_2279	operon_1032	NC_008596.1|gene2278|MSMEG_2279
MSMEG_2280	operon_1032	NC_008596.1|gene2279|MSMEG_2280
MSMEG_2281	operon_1033	NC_008596.1|gene2280|MSMEG_2281
MSMEG_2282	operon_1034	NC_008596.1|gene2281|MSMEG_2282
MSMEG_2283	operon_1035	NC_008596.1|gene2282|MSMEG_2283
MSMEG_2284	operon_1035	NC_008596.1|gene2283|MSMEG_2284
MSMEG_2285	operon_1036	NC_008596.1|gene2284|MSMEG_2285
MSMEG_2286	operon_1036	NC_008596.1|gene2285|MSMEG_2286
MSMEG_2287	operon_1037	NC_008596.1|gene2286|MSMEG_2287
MSMEG_2288	operon_1038	NC_008596.1|gene2287|MSMEG_2288
MSMEG_2289	operon_1039	NC_008596.1|gene2288|MSMEG_2289
MSMEG_2290	operon_1040	NC_008596.1|gene2289|MSMEG_2290
MSMEG_2291	operon_1040	NC_008596.1|gene2290|MSMEG_2291
MSMEG_2292	operon_1041	NC_008596.1|gene2291|MSMEG_2292
MSMEG_2293	operon_1041	NC_008596.1|gene2292|MSMEG_2293
MSMEG_2294	operon_1041	NC_008596.1|gene2293|MSMEG_2294|dinB
MSMEG_2295	operon_1041	NC_008596.1|gene2294|MSMEG_2295
MSMEG_2296	operon_1042	NC_008596.1|gene2295|MSMEG_2296
MSMEG_2297	operon_1043	NC_008596.1|gene2296|MSMEG_2297
MSMEG_2298	operon_1043	NC_008596.1|gene2297|MSMEG_2298
MSMEG_2299	operon_1043	NC_008596.1|gene2298|MSMEG_2299
MSMEG_2300	operon_1044	NC_008596.1|gene2299|MSMEG_2300
MSMEG_2301	operon_1045	NC_008596.1|gene2300|MSMEG_2301
MSMEG_2302	operon_1046	NC_008596.1|gene2301|MSMEG_2302
MSMEG_2303	operon_1047	NC_008596.1|gene2302|MSMEG_2303
MSMEG_2304	operon_1047	NC_008596.1|gene2303|MSMEG_2304
MSMEG_2306	operon_1047	NC_008596.1|gene2304|MSMEG_2306
MSMEG_2305	operon_1048	NC_008596.1|gene2305|MSMEG_2305
MSMEG_2307	operon_1049	NC_008596.1|gene2306|MSMEG_2307
MSMEG_2308	operon_1050	NC_008596.1|gene2307|MSMEG_2308
MSMEG_2309	operon_1051	NC_008596.1|gene2308|MSMEG_2309
MSMEG_2310	operon_1051	NC_008596.1|gene2309|MSMEG_2310
MSMEG_2311	operon_1051	NC_008596.1|gene2310|MSMEG_2311
MSMEG_2312	operon_1051	NC_008596.1|gene2311|MSMEG_2312
MSMEG_2313	operon_1051	NC_008596.1|gene2312|MSMEG_2313|nrdF2
MSMEG_2314	operon_1051	NC_008596.1|gene2313|MSMEG_2314
MSMEG_2315	operon_1051	NC_008596.1|gene2314|MSMEG_2315
MSMEG_2316	operon_1052	NC_008596.1|gene2315|MSMEG_2316
MSMEG_2317	operon_1053	NC_008596.1|gene2316|MSMEG_2317
MSMEG_2318	operon_1054	NC_008596.1|gene2317|MSMEG_2318
MSMEG_2319	operon_1054	NC_008596.1|gene2318|MSMEG_2319
MSMEG_2320	operon_1055	NC_008596.1|gene2319|MSMEG_2320|ctaD
MSMEG_2321	operon_1055	NC_008596.1|gene2320|MSMEG_2321|serB
MSMEG_2322	operon_1055	NC_008596.1|gene2321|MSMEG_2322
MSMEG_2323	operon_1056	NC_008596.1|gene2322|MSMEG_2323
MSMEG_2324	operon_1057	NC_008596.1|gene2323|MSMEG_2324
MSMEG_2325	operon_1057	NC_008596.1|gene2324|MSMEG_2325
MSMEG_2326	operon_1057	NC_008596.1|gene2325|MSMEG_2326
MSMEG_2327	operon_1057	NC_008596.1|gene2326|MSMEG_2327
MSMEG_2328	operon_1057	NC_008596.1|gene2327|MSMEG_2328
MSMEG_2329	operon_1057	NC_008596.1|gene2328|MSMEG_2329
MSMEG_2330	operon_1057	NC_008596.1|gene2329|MSMEG_2330
MSMEG_2331	operon_1057	NC_008596.1|gene2330|MSMEG_2331
MSMEG_2332	operon_1058	NC_008596.1|gene2331|MSMEG_2332
MSMEG_2334	operon_1059	NC_008596.1|gene2332|MSMEG_2334
MSMEG_2333	operon_1060	NC_008596.1|gene2333|MSMEG_2333
MSMEG_2335	operon_1061	NC_008596.1|gene2334|MSMEG_2335
MSMEG_2336	operon_1062	NC_008596.1|gene2335|MSMEG_2336
MSMEG_2337	operon_1063	NC_008596.1|gene2336|MSMEG_2337|fni
MSMEG_2338	operon_1063	NC_008596.1|gene2337|MSMEG_2338
MSMEG_2339	operon_1064	NC_008596.1|gene2338|MSMEG_2339
MSMEG_2340	operon_1065	NC_008596.1|gene2339|MSMEG_2340
MSMEG_2342	operon_1065	NC_008596.1|gene2340|MSMEG_2342
MSMEG_2341	operon_1066	NC_008596.1|gene2341|MSMEG_2341
MSMEG_2343	operon_1066	NC_008596.1|gene2342|MSMEG_2343
MSMEG_2344	operon_1066	NC_008596.1|gene2343|MSMEG_2344
MSMEG_2345	operon_1066	NC_008596.1|gene2344|MSMEG_2345
MSMEG_2346	operon_1066	NC_008596.1|gene2345|MSMEG_2346
MSMEG_2347	operon_1066	NC_008596.1|gene2346|MSMEG_2347
MSMEG_2348	operon_1067	NC_008596.1|gene2347|MSMEG_2348
MSMEG_2349	operon_1067	NC_008596.1|gene2348|MSMEG_2349
MSMEG_2350	operon_1067	NC_008596.1|gene2349|MSMEG_2350
MSMEG_2351	operon_1068	NC_008596.1|gene2350|MSMEG_2351|etfB
MSMEG_2352	operon_1068	NC_008596.1|gene2351|MSMEG_2352|etfA
MSMEG_2353	operon_1069	NC_008596.1|gene2352|MSMEG_2353
MSMEG_2354	operon_1069	NC_008596.1|gene2353|MSMEG_2354
MSMEG_2355	operon_1069	NC_008596.1|gene2354|MSMEG_2355
MSMEG_2356	operon_1069	NC_008596.1|gene2355|MSMEG_2356
MSMEG_2357	operon_1069	NC_008596.1|gene2356|MSMEG_2357
MSMEG_2358	operon_1069	NC_008596.1|gene2357|MSMEG_2358|mnmA
MSMEG_2359	operon_1069	NC_008596.1|gene2358|MSMEG_2359
MSMEG_2360	operon_1070	NC_008596.1|gene2359|MSMEG_2360
MSMEG_2361	operon_1070	NC_008596.1|gene2360|MSMEG_2361
MSMEG_2362	operon_1071	NC_008596.1|gene2361|MSMEG_2362|ligA
MSMEG_2363	operon_1072	NC_008596.1|gene2362|MSMEG_2363
MSMEG_2364	operon_1073	NC_008596.1|gene2363|MSMEG_2364|gatC
MSMEG_2365	operon_1073	NC_008596.1|gene2364|MSMEG_2365|gatA
MSMEG_2366	operon_1073	NC_008596.1|gene2365|MSMEG_2366
MSMEG_2367	operon_1073	NC_008596.1|gene2366|MSMEG_2367|gatB
MSMEG_2368	operon_1074	NC_008596.1|gene2367|MSMEG_2368
MSMEG_2369	operon_1074	NC_008596.1|gene2368|MSMEG_2369
MSMEG_2370	operon_1075	NC_008596.1|gene2369|MSMEG_2370
MSMEG_2371	operon_1076	NC_008596.1|gene2370|MSMEG_2371
MSMEG_2372	operon_1077	NC_008596.1|gene2371|MSMEG_2372|ilvB
MSMEG_2373	operon_1077	NC_008596.1|gene2372|MSMEG_2373|ilvH
MSMEG_2374	operon_1077	NC_008596.1|gene2373|MSMEG_2374|ilvC
MSMEG_2375	operon_1078	NC_008596.1|gene2374|MSMEG_2375|wrbA
MSMEG_2376	operon_1078	NC_008596.1|gene2375|MSMEG_2376
MSMEG_2377	operon_1078	NC_008596.1|gene2376|MSMEG_2377
MSMEG_2378	operon_1079	NC_008596.1|gene2377|MSMEG_2378|serA
MSMEG_2379	operon_1079	NC_008596.1|gene2378|MSMEG_2379|leuB
MSMEG_2380	operon_1080	NC_008596.1|gene2379|MSMEG_2380
MSMEG_2381	operon_1081	NC_008596.1|gene2380|MSMEG_2381
MSMEG_2382	operon_1081	NC_008596.1|gene2381|MSMEG_2382
MSMEG_2383	operon_1081	NC_008596.1|gene2382|MSMEG_2383|gltX
MSMEG_2384	operon_1081	NC_008596.1|gene2383|MSMEG_2384
MSMEG_2385	operon_1082	NC_008596.1|gene2384|MSMEG_2385
MSMEG_2386	operon_1083	NC_008596.1|gene2385|MSMEG_2386
MSMEG_2387	operon_1084	NC_008596.1|gene2386|MSMEG_2387|leuC
MSMEG_2388	operon_1084	NC_008596.1|gene2387|MSMEG_2388|leuD
MSMEG_2389	operon_1085	NC_008596.1|gene2388|MSMEG_2389|hup
MSMEG_2390	operon_1086	NC_008596.1|gene2389|MSMEG_2390
MSMEG_2391	operon_1086	NC_008596.1|gene2390|MSMEG_2391|ppk
MSMEG_2392	operon_1086	NC_008596.1|gene2391|MSMEG_2392
MSMEG_2393	operon_1087	NC_008596.1|gene2392|MSMEG_2393|gpsA
MSMEG_2394	operon_1087	NC_008596.1|gene2393|MSMEG_2394
MSMEG_2395	operon_1088	NC_008596.1|gene2394|MSMEG_2395|ddl
MSMEG_2396	operon_1089	NC_008596.1|gene2395|MSMEG_2396
MSMEG_2397	operon_1089	NC_008596.1|gene2396|MSMEG_2397
MSMEG_2398	operon_1090	NC_008596.1|gene2397|MSMEG_2398|thiL
MSMEG_2399	operon_1090	NC_008596.1|gene2398|MSMEG_2399|ung
MSMEG_2401	operon_1090	NC_008596.1|gene2399|MSMEG_2401
MSMEG_2400	operon_1091	NC_008596.1|gene2400|MSMEG_2400|rpmB
MSMEG_2402	operon_1092	NC_008596.1|gene2401|MSMEG_2402
MSMEG_2403	operon_1092	NC_008596.1|gene2402|MSMEG_2403|recG
MSMEG_2404	operon_1092	NC_008596.1|gene2403|MSMEG_2404
MSMEG_2405	operon_1093	NC_008596.1|gene2404|MSMEG_2405
MSMEG_2406	operon_1094	NC_008596.1|gene2405|MSMEG_2406
MSMEG_2407	operon_1095	NC_008596.1|gene2406|MSMEG_2407
MSMEG_2408	operon_1095	NC_008596.1|gene2407|MSMEG_2408
MSMEG_2409	operon_1096	NC_008596.1|gene2408|MSMEG_2409
MSMEG_2410	operon_1096	NC_008596.1|gene2409|MSMEG_2410
MSMEG_2411	operon_1096	NC_008596.1|gene2410|MSMEG_2411
MSMEG_2412	operon_1096	NC_008596.1|gene2411|MSMEG_2412|pyc
MSMEG_2413	operon_1096	NC_008596.1|gene2412|MSMEG_2413
MSMEG_2414	operon_1096	NC_008596.1|gene2413|MSMEG_2414|coaD
MSMEG_2415	operon_1096	NC_008596.1|gene2414|MSMEG_2415
MSMEG_2416	operon_1096	NC_008596.1|gene2415|MSMEG_2416
MSMEG_2417	operon_1096	NC_008596.1|gene2416|MSMEG_2417
MSMEG_2418	operon_1096	NC_008596.1|gene2417|MSMEG_2418|rnc
MSMEG_2419	operon_1096	NC_008596.1|gene2418|MSMEG_2419|mutM
MSMEG_2420	operon_1097	NC_008596.1|gene2419|MSMEG_2420
MSMEG_2421	operon_1098	NC_008596.1|gene2420|MSMEG_2421
MSMEG_2422	operon_1098	NC_008596.1|gene2421|MSMEG_2422
MSMEG_2423	operon_1098	NC_008596.1|gene2422|MSMEG_2423|smc
MSMEG_2424	operon_1098	NC_008596.1|gene2423|MSMEG_2424|ftsY
MSMEG_2425	operon_1099	NC_008596.1|gene2424|MSMEG_2425|amt
MSMEG_2426	operon_1099	NC_008596.1|gene2425|MSMEG_2426
MSMEG_2427	operon_1099	NC_008596.1|gene2426|MSMEG_2427|glnD
MSMEG_2428	operon_1100	NC_008596.1|gene2427|MSMEG_2428
MSMEG_2429	operon_1101	NC_008596.1|gene2428|MSMEG_2429
MSMEG_2430	operon_1101	NC_008596.1|gene2429|MSMEG_2430|ffh
MSMEG_2431	operon_1101	NC_008596.1|gene2430|MSMEG_2431
MSMEG_2432	operon_1102	NC_008596.1|gene2431|MSMEG_2432
MSMEG_2433	operon_1102	NC_008596.1|gene2432|MSMEG_2433
MSMEG_2434	operon_1103	NC_008596.1|gene2433|MSMEG_2434
MSMEG_2435	operon_1104	NC_008596.1|gene2434|MSMEG_2435|rpsP
MSMEG_2436	operon_1104	NC_008596.1|gene2435|MSMEG_2436
MSMEG_2437	operon_1104	NC_008596.1|gene2436|MSMEG_2437|rimM
MSMEG_2438	operon_1104	NC_008596.1|gene2437|MSMEG_2438|trmD
MSMEG_2439	operon_1105	NC_008596.1|gene2438|MSMEG_2439
MSMEG_2440	operon_1106	NC_008596.1|gene2439|MSMEG_2440|rplS
MSMEG_2441	operon_1106	NC_008596.1|gene2440|MSMEG_2441|lepB
MSMEG_2442	operon_1106	NC_008596.1|gene2441|MSMEG_2442|rnhB
MSMEG_2443	operon_1106	NC_008596.1|gene2442|MSMEG_2443
MSMEG_2444	operon_1107	NC_008596.1|gene2443|MSMEG_2444
MSMEG_2445	operon_1107	NC_008596.1|gene2444|MSMEG_2445
MSMEG_2446	operon_1107	NC_008596.1|gene2445|MSMEG_2446
MSMEG_2447	operon_1107	NC_008596.1|gene2446|MSMEG_2447
MSMEG_2448	operon_1107	NC_008596.1|gene2447|MSMEG_2448
MSMEG_2449	operon_1108	NC_008596.1|gene2448|MSMEG_2449|mmsA
MSMEG_2450	operon_1108	NC_008596.1|gene2449|MSMEG_2450
MSMEG_2451	operon_1109	NC_008596.1|gene2450|MSMEG_2451
MSMEG_2452	operon_1109	NC_008596.1|gene2451|MSMEG_2452
MSMEG_2453	operon_1110	NC_008596.1|gene2452|MSMEG_2453
MSMEG_2454	operon_1110	NC_008596.1|gene2453|MSMEG_2454
MSMEG_2455	operon_1111	NC_008596.1|gene2454|MSMEG_2455
MSMEG_2456	operon_1112	NC_008596.1|gene2455|MSMEG_2456
MSMEG_2457	operon_1112	NC_008596.1|gene2456|MSMEG_2457
MSMEG_2458	operon_1112	NC_008596.1|gene2457|MSMEG_2458
MSMEG_2459	operon_1112	NC_008596.1|gene2458|MSMEG_2459
MSMEG_2460	operon_1112	NC_008596.1|gene2459|MSMEG_2460
MSMEG_2461	operon_1112	NC_008596.1|gene2460|MSMEG_2461
MSMEG_2462	operon_1112	NC_008596.1|gene2461|MSMEG_2462
MSMEG_2463	operon_1112	NC_008596.1|gene2462|MSMEG_2463
MSMEG_2464	operon_1112	NC_008596.1|gene2463|MSMEG_2464
MSMEG_2465	operon_1112	NC_008596.1|gene2464|MSMEG_2465
MSMEG_2466	operon_1112	NC_008596.1|gene2465|MSMEG_2466
MSMEG_2467	operon_1112	NC_008596.1|gene2466|MSMEG_2467
MSMEG_2468	operon_1112	NC_008596.1|gene2467|MSMEG_2468
MSMEG_2470	operon_1112	NC_008596.1|gene2468|MSMEG_2470
MSMEG_2469	operon_1113	NC_008596.1|gene2469|MSMEG_2469
MSMEG_2471	operon_1114	NC_008596.1|gene2470|MSMEG_2471
MSMEG_2472	operon_1115	NC_008596.1|gene2471|MSMEG_2472
MSMEG_2473	operon_1115	NC_008596.1|gene2472|MSMEG_2473
MSMEG_2474	operon_1115	NC_008596.1|gene2473|MSMEG_2474
MSMEG_2475	operon_1116	NC_008596.1|gene2474|MSMEG_2475
MSMEG_2476	operon_1116	NC_008596.1|gene2475|MSMEG_2476
MSMEG_2477	operon_1116	NC_008596.1|gene2476|MSMEG_2477
MSMEG_2478	operon_1116	NC_008596.1|gene2477|MSMEG_2478
MSMEG_2479	operon_1117	NC_008596.1|gene2478|MSMEG_2479
MSMEG_2480	operon_1117	NC_008596.1|gene2479|MSMEG_2480
MSMEG_2481	operon_1117	NC_008596.1|gene2480|MSMEG_2481
MSMEG_2482	operon_1117	NC_008596.1|gene2481|MSMEG_2482
MSMEG_2483	operon_1117	NC_008596.1|gene2482|MSMEG_2483
MSMEG_2484	operon_1118	NC_008596.1|gene2483|MSMEG_2484
MSMEG_2485	operon_1118	NC_008596.1|gene2484|MSMEG_2485|mhpA
MSMEG_2486	operon_1119	NC_008596.1|gene2485|MSMEG_2486
MSMEG_2487	operon_1120	NC_008596.1|gene2486|MSMEG_2487
MSMEG_2488	operon_1121	NC_008596.1|gene2487|MSMEG_2488
MSMEG_2489	operon_1122	NC_008596.1|gene2488|MSMEG_2489
MSMEG_2490	operon_1122	NC_008596.1|gene2489|MSMEG_2490
MSMEG_2492	operon_1123	NC_008596.1|gene2490|MSMEG_2492
MSMEG_2491	operon_1124	NC_008596.1|gene2491|MSMEG_2491
MSMEG_2493	operon_1124	NC_008596.1|gene2492|MSMEG_2493
MSMEG_2494	operon_1124	NC_008596.1|gene2493|MSMEG_2494
MSMEG_2495	operon_1124	NC_008596.1|gene2494|MSMEG_2495
MSMEG_2496	operon_1125	NC_008596.1|gene2495|MSMEG_2496
MSMEG_2497	operon_1125	NC_008596.1|gene2496|MSMEG_2497
MSMEG_2498	operon_1125	NC_008596.1|gene2497|MSMEG_2498
MSMEG_2500	operon_1125	NC_008596.1|gene2498|MSMEG_2500
MSMEG_2499	operon_1126	NC_008596.1|gene2499|MSMEG_2499
MSMEG_2501	operon_1126	NC_008596.1|gene2500|MSMEG_2501
MSMEG_2502	operon_1126	NC_008596.1|gene2501|MSMEG_2502
MSMEG_2503	operon_1126	NC_008596.1|gene2502|MSMEG_2503
MSMEG_2504	operon_1126	NC_008596.1|gene2503|MSMEG_2504
MSMEG_2505	operon_1126	NC_008596.1|gene2504|MSMEG_2505
MSMEG_2506	operon_1126	NC_008596.1|gene2505|MSMEG_2506
MSMEG_2507	operon_1126	NC_008596.1|gene2506|MSMEG_2507
MSMEG_2508	operon_1127	NC_008596.1|gene2507|MSMEG_2508
MSMEG_2509	operon_1127	NC_008596.1|gene2508|MSMEG_2509
MSMEG_2510	operon_1127	NC_008596.1|gene2509|MSMEG_2510
MSMEG_2511	operon_1127	NC_008596.1|gene2510|MSMEG_2511
MSMEG_2512	operon_1127	NC_008596.1|gene2511|MSMEG_2512
MSMEG_2513	operon_1127	NC_008596.1|gene2512|MSMEG_2513
MSMEG_2514	operon_1128	NC_008596.1|gene2513|MSMEG_2514
MSMEG_2515	operon_1129	NC_008596.1|gene2514|MSMEG_2515|xerC
MSMEG_2517	operon_1129	NC_008596.1|gene2515|MSMEG_2517
MSMEG_2516	operon_1130	NC_008596.1|gene2516|MSMEG_2516
MSMEG_2518	operon_1130	NC_008596.1|gene2517|MSMEG_2518
MSMEG_2519	operon_1131	NC_008596.1|gene2518|MSMEG_2519|rpsB
MSMEG_2520	operon_1131	NC_008596.1|gene2519|MSMEG_2520|tsf
MSMEG_2521	operon_1132	NC_008596.1|gene2520|MSMEG_2521
MSMEG_2522	operon_1132	NC_008596.1|gene2521|MSMEG_2522
MSMEG_2523	operon_1132	NC_008596.1|gene2522|MSMEG_2523
MSMEG_2524	operon_1132	NC_008596.1|gene2523|MSMEG_2524
MSMEG_2525	operon_1132	NC_008596.1|gene2524|MSMEG_2525
MSMEG_2526	operon_1133	NC_008596.1|gene2525|MSMEG_2526|tynA
MSMEG_2527	operon_1134	NC_008596.1|gene2526|MSMEG_2527
MSMEG_2528	operon_1135	NC_008596.1|gene2527|MSMEG_2528
MSMEG_2529	operon_1135	NC_008596.1|gene2528|MSMEG_2529
MSMEG_2530	operon_1135	NC_008596.1|gene2529|MSMEG_2530|pcaC
MSMEG_2531	operon_1135	NC_008596.1|gene2530|MSMEG_2531
MSMEG_2532	operon_1136	NC_008596.1|gene2531|MSMEG_2532|aroQ
MSMEG_2533	operon_1136	NC_008596.1|gene2532|MSMEG_2533
MSMEG_2534	operon_1136	NC_008596.1|gene2533|MSMEG_2534
MSMEG_2535	operon_1136	NC_008596.1|gene2534|MSMEG_2535
MSMEG_2536	operon_1136	NC_008596.1|gene2535|MSMEG_2536
MSMEG_2537	operon_1136	NC_008596.1|gene2536|MSMEG_2537
MSMEG_2538	operon_1137	NC_008596.1|gene2537|MSMEG_2538
MSMEG_2539	operon_1138	NC_008596.1|gene2538|MSMEG_2539
MSMEG_2540	operon_1139	NC_008596.1|gene2539|MSMEG_2540|pyrH
MSMEG_2541	operon_1139	NC_008596.1|gene2540|MSMEG_2541|frr
MSMEG_2543	operon_1139	NC_008596.1|gene2541|MSMEG_2543|cdsA
MSMEG_2542	operon_1140	NC_008596.1|gene2542|MSMEG_2542
MSMEG_2544	operon_1141	NC_008596.1|gene2543|MSMEG_2544
MSMEG_2545	operon_1141	NC_008596.1|gene2544|MSMEG_2545
MSMEG_2546	operon_1142	NC_008596.1|gene2545|MSMEG_2546
MSMEG_2547	operon_1142	NC_008596.1|gene2546|MSMEG_2547
MSMEG_2548	operon_1143	NC_008596.1|gene2547|MSMEG_2548
MSMEG_2549	operon_1143	NC_008596.1|gene2548|MSMEG_2549
MSMEG_2550	operon_1143	NC_008596.1|gene2549|MSMEG_2550
MSMEG_2551	operon_1144	NC_008596.1|gene2550|MSMEG_2551
MSMEG_2552	operon_1144	NC_008596.1|gene2551|MSMEG_2552
MSMEG_2553	operon_1144	NC_008596.1|gene2552|MSMEG_2553
MSMEG_2554	operon_1144	NC_008596.1|gene2553|MSMEG_2554
MSMEG_2555	operon_1145	NC_008596.1|gene2554|MSMEG_2555
MSMEG_2556	operon_1145	NC_008596.1|gene2555|MSMEG_2556
MSMEG_2557	operon_1145	NC_008596.1|gene2556|MSMEG_2557
MSMEG_2558	operon_1146	NC_008596.1|gene2557|MSMEG_2558
MSMEG_2559	operon_1146	NC_008596.1|gene2558|MSMEG_2559
MSMEG_2560	operon_1147	NC_008596.1|gene2559|MSMEG_2560
MSMEG_2561	operon_1147	NC_008596.1|gene2560|MSMEG_2561
MSMEG_2562	operon_1148	NC_008596.1|gene2561|MSMEG_2562
MSMEG_2563	operon_1148	NC_008596.1|gene2562|MSMEG_2563
MSMEG_2564	operon_1148	NC_008596.1|gene2563|MSMEG_2564
MSMEG_2565	operon_1148	NC_008596.1|gene2564|MSMEG_2565
MSMEG_2566	operon_1148	NC_008596.1|gene2565|MSMEG_2566
MSMEG_2567	operon_1148	NC_008596.1|gene2566|MSMEG_2567
MSMEG_2568	operon_1148	NC_008596.1|gene2567|MSMEG_2568
MSMEG_2569	operon_1149	NC_008596.1|gene2568|MSMEG_2569
MSMEG_2570	operon_1149	NC_008596.1|gene2569|MSMEG_2570
MSMEG_2571	operon_1150	NC_008596.1|gene2570|MSMEG_2571
MSMEG_2572	operon_1151	NC_008596.1|gene2571|MSMEG_2572
MSMEG_2573	operon_1151	NC_008596.1|gene2572|MSMEG_2573
MSMEG_2574	operon_1152	NC_008596.1|gene2573|MSMEG_2574
MSMEG_2575	operon_1153	NC_008596.1|gene2574|MSMEG_2575
MSMEG_2576	operon_1153	NC_008596.1|gene2575|MSMEG_2576
MSMEG_2577	operon_1154	NC_008596.1|gene2576|MSMEG_2577
MSMEG_2578	operon_1154	NC_008596.1|gene2577|MSMEG_2578|dxr
MSMEG_2579	operon_1154	NC_008596.1|gene2578|MSMEG_2579
MSMEG_2580	operon_1154	NC_008596.1|gene2579|MSMEG_2580|ispG
MSMEG_2581	operon_1154	NC_008596.1|gene2580|MSMEG_2581
MSMEG_2582	operon_1155	NC_008596.1|gene2581|MSMEG_2582
MSMEG_2583	operon_1156	NC_008596.1|gene2582|MSMEG_2583
MSMEG_2584	operon_1156	NC_008596.1|gene2583|MSMEG_2584
MSMEG_2585	operon_1156	NC_008596.1|gene2584|MSMEG_2585
MSMEG_2586	operon_1157	NC_008596.1|gene2585|MSMEG_2586
MSMEG_2587	operon_1158	NC_008596.1|gene2586|MSMEG_2587|map
MSMEG_2588	operon_1158	NC_008596.1|gene2587|MSMEG_2588|cobQ
MSMEG_2589	operon_1159	NC_008596.1|gene2588|MSMEG_2589
MSMEG_2590	operon_1160	NC_008596.1|gene2589|MSMEG_2590
MSMEG_2591	operon_1160	NC_008596.1|gene2590|MSMEG_2591
MSMEG_2592	operon_1160	NC_008596.1|gene2591|MSMEG_2592
MSMEG_2593	operon_1161	NC_008596.1|gene2592|MSMEG_2593
MSMEG_2594	operon_1161	NC_008596.1|gene2593|MSMEG_2594|asnB
MSMEG_2595	operon_1162	NC_008596.1|gene2594|MSMEG_2595
MSMEG_2596	operon_1162	NC_008596.1|gene2595|MSMEG_2596
MSMEG_2597	operon_1162	NC_008596.1|gene2596|MSMEG_2597
MSMEG_2598	operon_1162	NC_008596.1|gene2597|MSMEG_2598
MSMEG_2599	operon_1162	NC_008596.1|gene2598|MSMEG_2599
MSMEG_2600	operon_1163	NC_008596.1|gene2599|MSMEG_2600
MSMEG_2601	operon_1164	NC_008596.1|gene2600|MSMEG_2601|pcaH
MSMEG_2602	operon_1164	NC_008596.1|gene2601|MSMEG_2602|pcaG
MSMEG_2603	operon_1164	NC_008596.1|gene2602|MSMEG_2603|pcaB
MSMEG_2604	operon_1164	NC_008596.1|gene2603|MSMEG_2604|pcaC
MSMEG_2605	operon_1165	NC_008596.1|gene2604|MSMEG_2605
MSMEG_2606	operon_1166	NC_008596.1|gene2605|MSMEG_2606
MSMEG_2607	operon_1166	NC_008596.1|gene2606|MSMEG_2607|cbiM
MSMEG_2608	operon_1166	NC_008596.1|gene2607|MSMEG_2608
MSMEG_2609	operon_1166	NC_008596.1|gene2608|MSMEG_2609|cbiQ
MSMEG_2610	operon_1166	NC_008596.1|gene2609|MSMEG_2610
MSMEG_2611	operon_1167	NC_008596.1|gene2610|MSMEG_2611
MSMEG_2612	operon_1167	NC_008596.1|gene2611|MSMEG_2612
MSMEG_2613	operon_1168	NC_008596.1|gene2612|MSMEG_2613|mqo
MSMEG_2614	operon_1168	NC_008596.1|gene2613|MSMEG_2614
MSMEG_2615	operon_1168	NC_008596.1|gene2614|MSMEG_2615
MSMEG_2616	operon_1168	NC_008596.1|gene2615|MSMEG_2616|cobO
MSMEG_2617	operon_1168	NC_008596.1|gene2616|MSMEG_2617|cobB
MSMEG_2618	operon_1168	NC_008596.1|gene2617|MSMEG_2618|cobA
MSMEG_2619	operon_1168	NC_008596.1|gene2618|MSMEG_2619
MSMEG_2620	operon_1168	NC_008596.1|gene2619|MSMEG_2620
MSMEG_2621	operon_1168	NC_008596.1|gene2620|MSMEG_2621|proS
MSMEG_2622	operon_1169	NC_008596.1|gene2621|MSMEG_2622
MSMEG_2623	operon_1169	NC_008596.1|gene2622|MSMEG_2623
MSMEG_2624	operon_1170	NC_008596.1|gene2623|MSMEG_2624
MSMEG_2625	operon_1170	NC_008596.1|gene2624|MSMEG_2625|nusA
MSMEG_2626	operon_1170	NC_008596.1|gene2625|MSMEG_2626
